3.250222	3.407198	8.220280	6.386399	0.692617	2.168143	-1.838245	1.617148	9.200816	4.231886	-0.527332	3.027430	0.037776	-0.652116	1.429233	4.862631	4.438802	-3.944772	-3.791005	1.115966	
3.522705	4.153931	8.468476	5.714241	-0.059957	2.256993	-1.526488	1.479526	9.390164	3.802430	-0.931009	3.224503	0.252017	-0.441972	1.528661	5.112967	3.819466	-4.516553	-3.149578	0.627842	
3.708237	4.985217	8.644828	4.722267	-0.674537	2.467617	-1.183192	1.402986	9.531690	3.314819	-1.250364	3.432617	0.508712	-0.247520	1.649960	5.335780	3.105604	-4.898269	-2.510307	0.226162	
3.825836	5.869732	8.679140	3.440498	-1.083780	2.724788	-0.806113	1.395127	9.634629	2.776988	-1.477225	3.630138	0.803203	-0.071031	1.790833	5.525658	2.320737	-5.091937	-1.915649	-0.058987	
3.896904	6.767192	8.486755	1.944512	-1.248428	2.958313	-0.400763	1.458167	9.704606	2.197157	-1.608364	3.799713	1.127948	0.086167	1.947997	5.676340	1.491764	-5.108880	-1.403875	-0.222243	
3.942693	7.632388	7.984255	0.355452	-1.168418	3.127055	0.018563	1.590595	9.742673	1.584058	-1.643733	3.930124	1.472671	0.224421	2.117380	5.781324	0.647197	-4.965581	-1.000845	-0.277920	
3.982311	8.418869	7.112079	-1.174348	-0.891887	3.231662	0.434574	1.788637	9.745010	0.947265	-1.584902	4.017550	1.825259	0.345869	2.294772	5.834569	-0.184179	-4.680075	-0.715495	-0.251697	
4.031386	9.082705	5.856304	-2.488823	-0.515607	3.306219	0.835783	2.046819	9.703511	0.297705	-1.434319	4.066094	2.173076	0.454422	2.476257	5.831335	-0.974725	-4.270383	-0.539261	-0.171906	
4.101139	9.585214	4.261073	-3.458007	-0.167548	3.391039	1.222666	2.357929	9.606288	-0.352011	-1.195975	4.087380	2.504453	0.554967	2.658390	5.768652	-1.699327	-3.754607	-0.449213	-0.062680	
4.198294	9.895459	2.426275	-3.995176	0.031845	3.503682	1.608774	2.713318	9.438430	-0.987467	-0.876802	4.099476	2.809627	0.652161	2.838229	5.645994	-2.336848	-3.152575	-0.413238	0.059773	
4.325733	9.992314	0.492427	-4.057459	0.016712	3.628487	2.016958	3.104052	9.182443	-1.593235	-0.488650	4.125011	3.081369	0.749404	3.013242	5.465121	-2.871674	-2.487120	-0.396071	0.187733	
4.483414	9.866361	-1.381942	-3.641076	-0.191120	3.732164	2.471623	3.522128	8.818803	-2.154444	-0.050409	4.188089	3.314866	0.847423	3.181084	5.230277	-3.294908	-1.784598	-0.364617	0.320535	
4.669384	9.521389	-3.046303	-2.785863	-0.482161	3.791789	2.988326	3.959217	8.326372	-2.658712	0.410965	4.310365	3.507407	0.943925	3.339465	4.948033	-3.604715	-1.073793	-0.292275	0.462009	
4.880159	8.974598	-4.385557	-1.587072	-0.696069	3.814040	3.565469	4.402268	7.684278	-3.097125	0.860573	4.506798	3.657880	1.033650	3.486199	4.626811	-3.805993	-0.383513	-0.161257	0.617484	
5.110422	8.254515	-5.342696	-0.196571	-0.680646	3.830892	4.184092	4.827096	6.876152	-3.463035	1.257504	4.781917	3.766831	1.109261	3.619389	4.276587	-3.909106	0.260180	0.037138	0.792039	
5.352332	7.396179	-5.926412	1.202021	-0.343275	3.877781	4.814337	5.193842	5.896939	-3.749166	1.558414	5.127205	3.837390	1.163032	3.737771	3.908307	-3.928019	0.836506	0.303606	0.989840	
5.595236	6.435029	-6.198302	2.435849	0.328669	3.974846	5.421040	5.448110	4.761822	-3.944861	1.723443	5.520547	3.877104	1.188595	3.841029	3.533191	-3.878360	1.331412	0.632817	1.213938	
5.825251	5.401786	-6.245630	3.378993	1.280437	4.126337	5.965033	5.529665	3.514357	-4.036133	1.724652	5.928624	3.899777	1.182367	3.929797	3.162002	-3.775563	1.737966	1.015914	1.466960	
6.025246	4.319924	-6.153053	3.965068	2.419404	4.333631	6.403368	5.385866	2.229340	-4.010095	1.555354	6.312374	3.925511	1.144201	4.005480	2.804356	-3.633622	2.055634	1.442479	1.751306	
6.174578	3.206627	-5.983192	4.178673	3.643048	4.606699	6.690526	4.986603	1.006372	-3.863106	1.236636	6.635370	3.977651	1.076723	4.070003	2.468291	-3.464227	2.288841	1.902137	2.068970	
6.249163	2.076774	-5.769092	4.039313	4.855761	4.965022	6.779350	4.336045	-0.047968	-3.608457	0.816091	6.872146	4.076749	0.984213	4.125483	2.160201	-3.276701	2.445563	2.385459	2.420765	
6.221706	0.948035	-5.515827	3.589094	5.974159	5.428539	6.621126	3.478410	-0.844725	-3.278362	0.356141	7.012909	4.233936	0.871522	4.174330	1.884754	-3.077904	2.535893	2.884309	2.804818	
6.063063	-0.153884	-5.207816	2.888340	6.926307	6.002987	6.167392	2.496423	-1.335498	-2.916037	-0.083649	7.062554	4.447745	0.743628	4.219503	1.645088	-2.872926	2.571060	3.391760	3.214885	
5.745337	-1.192011	-4.820786	2.016413	7.651731	6.665335	5.379484	1.503601	-1.525624	-2.560937	-0.461032	7.035142	4.705953	0.606125	4.264361	1.442977	-2.665372	2.562492	3.901721	3.638491	
5.246844	-2.119247	-4.336366	1.070911	8.107557	7.356065	4.248709	0.630790	-1.473220	-2.235598	-0.755582	6.948148	4.990806	0.465641	4.312578	1.278956	-2.457855	2.521249	4.408477	4.055457	
4.558776	-2.884347	-3.756617	0.158025	8.280555	7.986632	2.821458	0.005956	-1.272167	-1.942666	-0.964030	6.818711	5.284348	0.329680	4.367370	1.152258	-2.252385	2.457711	4.906268	4.437457	
3.691959	-3.442577	-3.112056	-0.626669	8.196754	8.465197	1.211681	-0.272041	-1.019841	-1.672558	-1.092581	6.662383	5.571800	0.206099	4.430974	1.061131	-2.050569	2.381311	5.389064	4.749542	
2.680532	-3.766621	-2.456864	-1.220154	7.918646	8.728900	-0.416020	-0.158160	-0.780076	-1.414259	-1.150752	6.493183	5.842734	0.102330	4.504057	1.002904	-1.853897	2.300490	5.850391	4.953614	
1.580971	-3.853369	-1.852066	-1.603712	7.526708	8.763484	-1.890624	0.325841	-0.561116	-1.161452	-1.147862	6.323476	6.090863	0.024431	4.585565	0.974156	-1.663658	2.222404	6.283648	5.013902	
0.465315	-3.724199	-1.344690	-1.797624	7.095916	8.599265	-3.081871	1.097854	-0.323178	-0.914089	-1.091529	6.164048	6.313098	-0.023693	4.672949	0.970981	-1.481105	2.152978	6.682479	4.903035	
